ID Number,Status,Month,Year,Incident Time,District,Special Police groups,Subject Known,Subject Age,Subject Gender,Subject Ethnicity,RF: History of carrying weapons,RF: History of Violence Against Police,RF: History of Violence Against non-police,RF: Alcohol,RF: Drugs,RF: Mental health,RF: Distressed (not mental health),RF: Suicidal,RF: Excited Delerium,RF: Medical,RF: Other,Subject Armed,Subject Weapon - RECODE,Tactics Used,Communication: Usage Count,Communication: PCA,Communication: Tactic Location Type,Communication: Tactic Location Description,Communication: Tactic Effect,HC-Restraints: Usage Count,HC-Restraints 1: PCA,HC-Restraints 1: Technique,HC-Restraints 1: Tactic Location Type,HC-Restraints 1: Tactic Location Description,HC-Restraints 1: Tactic Effect,HC-Restraints 2: PCA,HC-Restraints 2: Technique,HC-Restraints 2: Tactic Location Type,HC-Restraints 2: Tactic Location Description,HC-Restraints 2: Tactic Effect,HC-Restraints 3: PCA,HC-Restraints 3: Technique,HC-Restraints 3: Tactic Location Type,HC-Restraints 3: Tactic Location Description,HC-Restraints 3: Tactic Effect,OC Spray: Usage Count,OC Spray 1: PCA,OC Spray 1: Spray Duration,OC Spray 1: Body Location,OC Spray 1: Tactic Location Type,OC Spray 1: Tactic Location Description,OC Spray 1: Environmental Conditions,OC Spray 1: Tactic Effect,OC Spray 2: PCA,OC Spray 2: Spray Duration,OC Spray 2: Body Location,OC Spray 2: Tactic Location Type,OC Spray 2: Tactic Location Description,OC Spray 2: Environmental Conditions,OC Spray 2: Tactic Effect,OC Spray 3: PCA,OC Spray 3: Spray Duration,OC Spray 3: Body Location,OC Spray 3: Tactic Location Type,OC Spray 3: Tactic Location Description,OC Spray 3: Environmental Conditions,OC Spray 3: Tactic Effect,Empty Hand: Usage Count,Empty Hand 1: PCA,Empty Hand 1: Tactic Location Type,Empty Hand 1: Tactic Location Description,Empty Hand 1: Tactic Effect,Empty Hand 2: PCA,Empty Hand 2: Tactic Location Type,Empty Hand 2: Tactic Location Description,Empty Hand 2: Tactic Effect,Empty Hand 3: PCA,Empty Hand 3: Technique,Empty Hand 3: Tactic Location Type,Empty Hand 3: Tactic Location Description,Empty Hand 3: Tactic Effect,Baton: Usage Count,Baton 1: PCA,Baton 1: Type,Baton 1: Method,Baton 1: Strikes,Baton 1: Tactic Location Type,Baton 1: Tactic Location Description,Baton 1: Tactic Effect,Baton 2: PCA,Baton 2: Type,Baton 2: Method,Baton 2: Strikes,Baton 2: Tactic Location Type,Baton 2: Tactic Location Description,Baton 2: Tactic Effect,Dog: Usage Count,Dog 1: PCA,Dog 1: Subject Bitten,Dog 1: Tactic Location Type,Dog 1: Tactic Location Description,Dog 1: Tactic Effect,Dog 2: PCA,Dog 2: Subject Bitten,Dog 2: Tactic Location Type,Dog 2: Tactic Location Description,Dog 2: Tactic Effect,Taser: Usage Count,Taser 1: PCA,Taser 1: Type,Taser 1: Reason No Warning - REDACTED,Taser 1: Deployment Method,Taser 1: Number of discharges with probes,Taser 1: Number of contact stuns,Taser 1: Num of 5 second cycles,Taser 1: Body Location,Taser 1: Activation Duration,Taser 1: Tactic Location Type,Taser 1: Tactic Location Description,Taser 1: Environmental Conditions,Taser 1: Subject Restrained?,Taser 1: Tactic Effect,Taser 2: PCA,Taser 2: Type,Taser 2: Reason No Warning,Taser 2: Deployment Method,Taser 2: Number of discharges with probes,Taser 2: Number of contact stuns,Taser 2: Num of 5 second cycles,Taser 2: Body Location,Taser 2: Activation Duration,Taser 2: Tactic Location Type,Taser 2: Tactic Location Description,Taser 2: Environmental Conditions,Taser 2: Subject Restrained?,Taser 2: Tactic Effect,Taser 3: PCA,Taser 3: Type,Taser 3: Reason No Warning,Taser 3: Deployment Method,Taser 3: Number of discharges with probes,Taser 3: Number of contact stuns,Taser 3: Num of 5 second cycles,Taser 3: Body Location,Taser 3: Activation Duration,Taser 3: Tactic Location Type,Taser 3: Tactic Location Description,Taser 3: Environmental Conditions,Taser 3: Subject Restrained?,Taser 3: Tactic Effect,Carotid Hold: Usage Count,Carotid Hold 1: Subject Behaviour,Carotid Hold 1: PCA,Carotid Hold 1: Effect of Hold,Carotid Hold 1: Tactic Location Type,Carotid Hold 1: Tactic Location Description,Carotid Hold 1: Tactic Effect,Carotid Hold 2: Subject Behaviour,Carotid Hold 2: PCA,Carotid Hold 2: Effect of Hold,Carotid Hold 2: Tactic Location Type,Carotid Hold 2: Tactic Location Description,Carotid Hold 2: Tactic Effect,Firearm: Usage Count,Firearm 1: PCA,Firearm 1: Firearm Type - RECODED,Firearm 1: Deployment Method,Firearm 1: Num Shots Fired,Firearm 1: Body Location,Firearm 1: Tactic Location Type,Firearm 1: Tactic Location Description,Firearm 1: Capable of Threat,Firearm 1: Tactic Effect,Firearm 2: PCA,Firearm 2: Firearm Type,Firearm 2: Deployment Method,Firearm 2: Num Shots Fired,Firearm 2: Body Location,Firearm 2: Tactic Location Type,Firearm 2: Tactic Location Description,Firearm 2: Capable of Threat,Firearm 2: Tactic Effect,Other: Usage Count,Other 1: Tactic - REDACTED,Other 1: PCA,Other 1: Tactic Location Type,Other 1: Tactic Location Description,Other 1: Tactic Effect,Other 2: Tactic,Other 2: PCA,Other 2: Tactic Location Type,Other 2: Tactic Location Description,Other 2: Tactic Effect,Incident Type,Most Effective Tactic - RECODED,Total Subject Injuries,Subject Injury 1: Cause,Subject Injury 1: Site,Subject Injury 1: Type,Subject Injury 1: Treatment Required,Subject Injury 1: Treatment Received,Subject Injury 2: Cause,Subject Injury 2: Site,Subject Injury 2: Type,Subject Injury 2: Treatment Required,Subject Injury 2: Treatment Received,Subject Injury 3: Cause,Subject Injury 3: Site,Subject Injury 3: Type,Subject Injury 3: Treatment Required,Subject Injury 3: Treatment Received,Staff Injury,Staff Injury: Area(s),Staff Injury: Outcome,Staff Injury: Cause,Staff Injury By Subject: Behaviour,Hard armour plates (HAP): Used,Reflectorised jacket: Used,SRBA: Used,SRBA: Felt Safer,SRBA: Worked,SRBA: Negative
2180,Completed,9,2017,23:17,Counties/Manukau,Nil,Yes,57,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
Handcuffs-Restraints
",1,Passive Resistant,Residence,"Indoors
Confined area",Opposite effect of that intended,1,Active Resistant,without pain compliance,Residence,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye, REar, LCheek, RCheek",Residence,"Indoors
Confined area",Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2181,Completed,9,2017,0:09,Central,Nil,Yes,37,Male,Pacific Island,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Residence,Outdoors,Nil,1,Active Resistant,with pain compliance,Residence,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow",Residence,Outdoors,Poor visibility,Delayed and not sufficient,,,,,,,,,,,,,,,1,Assaultive,Residence,Outdoors,Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4q - enquiry/investigation,OC Spray,1,Other - not tactic,Face,Scrape/abrasion(not cut/laceration),At Scene,At Scene,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2182,Completed,10,2017,0:20,Wellington,Nil,Yes,38,Female,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
OC Spray
Handcuffs-Restraints
",1,Active Resistant,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,1,Active Resistant,without pain compliance,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,,1,Active Resistant,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LEar, LCheek, RCheek, Nose",Street/Highway/Motorway,"Outdoors
Spacious area","Good visibility
Dry ground
Calm",Delayed but sufficient,,,,,,,,,,,,,,,1,Active Resistant,Street/Highway/Motorway,"Outdoors
Spacious area",Delayed and not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2183,Completed,10,2017,1:00,Northland,Nil,Yes,25,Female,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
OC Spray
",1,Active Resistant,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye",Outdoor public area,Outdoors,Poor visibility,Immediate and sufficient,,,,,,,,,,,,,,,1,Active Resistant,Outdoor public area,Outdoors,Nil,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2184,Completed,10,2017,4:20,Wellington,Team Policing/Tactical Policing Unit (TP),Yes,48,Male,Pacific Island,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,3,"Forehead, LEye, REye",Street/Highway/Motorway,Outdoors,"Good visibility
Dry ground
Calm
Potential cross-fire/contamination",Immediate but not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2185,Completed,10,2017,0:32,Canterbury,Team Policing/Tactical Policing Unit (TP),Yes,25,Male,European,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"LEyeBrow, REyeBrow, LEye, REye",Street/Highway/Motorway,Outdoors,"Good visibility
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
2186,Completed,11,2017,8:03,Waitemata,Highway Patrol,Yes,30,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
OC Spray
Handcuffs-Restraints
",1,Active Resistant,Other,Outdoors,Opposite effect of that intended,1,Active Resistant,with pain compliance,Outdoor public area,Outdoors,Delayed but sufficient,,,,,,,,,,,1,Active Resistant,2,"LEye, REye, Nose, Lips",Outdoor public area,Outdoors,"Good visibility
Dry ground
Flammable surroundings",Immediate and sufficient,,,,,,,,,,,,,,,1,Active Resistant,Outdoor public area,Outdoors,Nil,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1u ? traffic incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
2187,Completed,11,2017,0:11,Canterbury,Nil,Yes,31,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Residence,Indoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,3,"REyeBrow, REye, REar, RCheek",Residence,Indoors,"Good visibility
Static obstacles
Potential cross-fire/contamination",Delayed and not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
2188,Completed,11,2017,23:54,Bay of Plenty,Nil,Yes,25,Male,European,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"OC Spray
Empty Hand
",0,,,,,0,,,,,,,,,,,,,,,,1,Assaultive,2,"LEyeBrow, REyeBrow, RCheek",Other,Indoors,"Good visibility
Calm",Immediate and sufficient,,,,,,,,,,,,,,,1,Assaultive,Other,Indoors,Immediate but not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1k ? drunk custody/detox centre incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
2189,Completed,11,2017,0:08,Tasman,Nil,Yes,23,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Handcuffs-Restraints
OC Spray
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,1,Active Resistant,without pain compliance,Street/Highway/Motorway,Outdoors,Nil,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEar, REar",Street/Highway/Motorway,Outdoors,Dry ground,Delayed but sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2190,Completed,11,2017,2:52,Counties/Manukau,Nil,Yes,21,Male,Pacific Island,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Active Resistant,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,1,"Forehead, LEye, REye","Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area","Good visibility
Dry ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3t - turnover,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2191,Completed,12,2017,23:38,Eastern,Nil,Yes,18,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,3,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LEar, REar, LCheek, RCheek, Nose",Street/Highway/Motorway,Outdoors,"Good visibility
Dry ground
Calm",Delayed but sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,6d - bail breach,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2192,Completed,12,2017,1:30,Waikato,Team Policing/Tactical Policing Unit (TP),Yes,25,Male,Pacific Island,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Handcuffs-Restraints
OC Spray
",1,Assaultive,Outdoor public area,"Outdoors
Spacious area",Nil,1,Assaultive,with pain compliance,Outdoor public area,"Outdoors
Spacious area",Nil,,,,,,,,,,,1,Assaultive,4,"Forehead, LEyeBrow, REyeBrow, LEye, REye, Nose",Outdoor public area,"Outdoors
Spacious area","Good visibility
Dry ground
Moving obstacles",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
2193,Completed,12,2017,0:56,Auckland City,Nil,Yes,33,Male,Pacific Island,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
OC Spray
",1,Passive Resistant,Outdoor public area,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,2,Active Resistant,2,"LEyeBrow, LEye, LEar, LCheek",Outdoor public area,Outdoors,"Good visibility
Dry ground
Static obstacles",Delayed and not sufficient,Active Resistant,2,"LEyeBrow, REyeBrow, LEye, REye, LEar, REar, LCheek, RCheek",Outdoor public area,"Outdoors
Spacious area","Good visibility
Dry ground
Static obstacles",Immediate and sufficient,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2194,Completed,12,2017,18:10,Wellington,Nil,Yes,38,Male,European,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"LEyeBrow, LEye, LEar, LCheek",Street/Highway/Motorway,Outdoors,"Good visibility
Dry ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
2195,Completed,12,2017,22:10,Northland,Nil,Yes,18,Female,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Residence,Indoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,5,Miss,Residence,Indoors,"Good visibility
Dry ground
Calm",Delayed and not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1n - noise control,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
2196,Completed,12,2017,5:50,Bay of Plenty,Nil,Yes,18,Male,Maori,N,N,Y,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,2,"Forehead, REyeBrow, REye, REar, RCheek, Nose, Lips",Street/Highway/Motorway,Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
2197,Completed,7,2017,1:21,Waikato,Dog Section,Yes,22,Male,Maori,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
",1,Assaultive,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LEar, REar, LCheek, RCheek",Street/Highway/Motorway,Outdoors,"Poor visibility
Wet ground
Rain, Snow, Sleet
Moving obstacles",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1c ? car/person acting suspiciously,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2198,Completed,7,2017,0:20,Counties/Manukau,Nil,Yes,25,Male,Maori,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
Empty Hand
",1,Active Resistant,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,1,"LEyeBrow, REyeBrow, LEye, REye","Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area","Good visibility
Wet ground
Calm",Delayed but sufficient,,,,,,,,,,,,,,,1,Active Resistant,Street/Highway/Motorway,"Outdoors
Spacious area",Delayed but sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1r - breach of peace,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2199,Completed,8,2017,23:59,Southern,Nil,Yes,25,Male,European,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
OC Spray
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Immediate but not sufficient,0,,,,,,,,,,,,,,,,1,Assaultive,3,"Forehead, LEyeBrow, REyeBrow, LEye, REye",Street/Highway/Motorway,Outdoors,"Good visibility
Dry ground
Calm
Static obstacles
Potential cross-fire/contamination",Delayed but sufficient,,,,,,,,,,,,,,,1,Active Resistant,Street/Highway/Motorway,Outdoors,Opposite effect of that intended,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,No
2200,Completed,8,2017,23:59,Southern,Nil,Yes,25,Male,European,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"OC Spray
",0,,,,,0,,,,,,,,,,,,,,,,1,Assaultive,1,"LEye, REye",Outdoor public area,Outdoors,"Poor visibility
Dry ground
Calm
Potential cross-fire/contamination",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
2201,Completed,8,2017,2:25,Southern,Nil,Yes,44,Male,European,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
OC Spray
Handcuffs-Restraints
",1,Assaultive,Outdoor public area,Outdoors,Nil,1,Active Resistant,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,1,Active Resistant,1,"Forehead, LEye, REye, LCheek, RCheek",Outdoor public area,Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1k ? drunk custody/detox centre incident,OC Spray,1,Handcuffs-Restraints,Face,Scrape/abrasion(not cut/laceration),Nil,Nil,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
2202,Completed,8,2017,22:39,Auckland City,Other,Yes,25,Male,Maori,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
Handcuffs-Restraints
OC Spray
",1,Active Resistant,Residence,Outdoors,Nil,1,Assaultive,with pain compliance,Residence,Outdoors,Nil,,,,,,,,,,,1,Assaultive,2,"REyeBrow, REye",Residence,Outdoors,"Good visibility
Wet ground
Static obstacles",Nil,,,,,,,,,,,,,,,1,Assaultive,Residence,Outdoors,Nil,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,1,Empty Hand,Face,Swelling/Bruising,Nil,Nil,,,,,,,,,,,Yes,LLeg-front,Nil,Subject,Wrestle/Headlock Police,No,No,Yes,Yes,Yes,No
2203,Completed,9,2017,2:50,Wellington,Nil,Yes,24,Male,Maori,N,Y,N,Y,N,N,N,N,N,N,N,No Weapon,,"Communication
Empty Hand
OC Spray
Handcuffs-Restraints
",1,Assaultive,Residence,"Indoors
Confined area",Nil,1,Assaultive,without pain compliance,Residence,"Indoors
Confined area",Delayed but sufficient,,,,,,,,,,,1,Assaultive,3,"Forehead, LEye, REye, LCheek, RCheek",Residence,"Indoors
Confined area","Poor visibility
Dry ground",Delayed but sufficient,,,,,,,,,,,,,,,1,Assaultive,Residence,"Indoors
Confined area",Delayed and not sufficient,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1d ? domestic dispute incident,OC Spray,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes
